2017-12-25 01:21:01,56,54,high,ON,44584
2017-12-25 01:35:02,57,51,high,ON,44147
2017-12-25 01:37:02,57,51,high,ON,44470
2017-12-25 01:39:02,57,51,high,ON,44220
2017-12-25 01:41:03,57,50,high,ON,44509
2017-12-25 01:51:03,56,50,high,ON,44301
2017-12-25 01:53:04,56,51,high,ON,43905
2017-12-25 01:55:04,56,51,high,ON,44542
2017-12-25 02:07:05,55,50,high,ON,43988
2017-12-25 02:13:05,54,52,high,ON,44782
2017-12-25 02:17:06,55,55,high,ON,44731
2017-12-25 02:21:06,55,54,high,ON,44803
2017-12-25 02:23:07,55,54,high,ON,44157
2017-12-25 02:39:08,56,53,high,ON,44470
2017-12-25 02:43:08,56,53,high,ON,44522
2017-12-25 02:49:09,56,53,high,ON,44531
2017-12-25 02:51:09,56,53,high,ON,41956
2017-12-25 03:07:38,57,48,high,ON,47181
2017-12-25 03:13:39,59,46,high,ON,46977
2017-12-25 03:19:40,59,40,high,ON,46417
2017-12-25 03:27:40,59,57,high,ON,43204
2017-12-25 03:29:41,57,53,high,ON,42143
2017-12-25 03:57:43,55,50,high,ON,41920
2017-12-25 04:01:43,55,49,high,ON,41013
2017-12-25 04:03:44,55,50,high,ON,41887
2017-12-25 04:15:45,55,48,high,ON,42175
2017-12-25 04:27:46,55,48,high,ON,41057
2017-12-25 04:29:46,55,48,high,ON,46162
2017-12-25 04:35:47,55,47,high,ON,45454
2017-12-25 04:37:47,55,49,high,ON,45097
2017-12-25 04:39:47,55,48,high,ON,41246
2017-12-25 04:41:47,55,46,high,ON,42052
2017-12-25 04:53:48,55,48,high,ON,42586
2017-12-25 04:55:49,55,48,high,ON,41548
2017-12-25 05:01:49,55,48,high,ON,42077
2017-12-25 05:03:49,55,49,high,ON,42217
2017-12-25 05:05:50,55,48,high,ON,40667
2017-12-25 05:09:50,55,48,high,ON,41930
2017-12-25 05:23:52,55,48,high,ON,41497
2017-12-25 05:29:52,55,48,high,ON,40836
2017-12-25 05:33:52,54,48,high,ON,42681
2017-12-25 05:35:53,54,48,high,ON,40494
2017-12-25 05:39:53,54,49,high,ON,40998
2017-12-25 06:07:56,55,46,high,ON,41372
2017-12-25 06:11:56,55,46,high,ON,41930
2017-12-25 06:21:57,55,46,high,ON,40649
2017-12-25 06:27:58,55,47,high,ON,42580
2017-12-25 06:39:59,55,47,high,ON,41156
2017-12-25 07:06:01,57,41,high,ON,41751
2017-12-25 07:08:01,57,41,high,ON,41468
2017-12-25 07:10:02,57,41,high,ON,41721
2017-12-25 07:14:02,57,42,high,ON,41128
2017-12-25 07:18:02,57,42,high,ON,41246
2017-12-25 07:20:03,57,41,high,ON,41771
2017-12-25 07:28:03,57,42,high,ON,43491
2017-12-25 07:34:04,56,45,high,ON,41436
2017-12-25 07:36:04,57,44,high,ON,44398
2017-12-25 07:38:04,58,45,high,ON,41922
2017-12-25 07:44:05,59,39,high,ON,42064
2017-12-25 07:48:05,60,40,high,ON,42436
2017-12-25 07:58:06,60,40,high,ON,41893
2017-12-25 08:00:07,60,40,high,ON,43357
2017-12-25 08:02:07,60,40,high,ON,42557
2017-12-25 08:12:08,61,41,high,ON,42089
2017-12-25 08:16:08,61,41,high,ON,42225
2017-12-25 08:20:08,61,41,high,ON,41749
2017-12-25 08:24:09,62,40,high,ON,43297
2017-12-25 08:26:09,62,40,high,ON,43226
2017-12-25 08:38:10,62,40,high,ON,43650
2017-12-25 08:42:11,62,40,high,ON,42369
2017-12-25 08:54:12,62,40,high,ON,44597
2017-12-25 08:56:12,62,40,high,ON,42224
2017-12-25 09:04:13,62,40,high,ON,44057
2017-12-25 09:16:14,60,44,high,OFF,0
2017-12-25 09:24:15,57,49,high,OFF,0
2017-12-25 09:26:15,57,50,high,OFF,0
2017-12-25 09:30:15,56,52,high,OFF,0
2017-12-25 09:40:16,56,54,high,OFF,0
2017-12-25 09:42:16,56,54,high,OFF,0
2017-12-25 09:50:17,56,55,high,OFF,0
2017-12-25 10:00:18,56,56,high,OFF,0
2017-12-25 10:04:18,55,56,high,OFF,0
2017-12-25 10:08:19,55,56,high,OFF,0
2017-12-25 10:12:19,55,56,high,OFF,0
2017-12-25 10:14:19,55,56,high,OFF,0
2017-12-25 10:20:20,55,56,high,OFF,0
2017-12-25 10:22:20,55,57,high,OFF,0
2017-12-25 10:30:21,55,57,high,OFF,0
2017-12-25 10:32:21,55,57,high,OFF,0
2017-12-25 10:34:21,55,57,high,OFF,0
2017-12-25 10:38:22,55,57,high,OFF,0
2017-12-25 10:40:22,55,57,high,OFF,0
2017-12-25 10:54:23,55,57,high,OFF,0
2017-12-25 10:56:23,55,57,high,OFF,0
2017-12-25 10:58:24,55,57,high,OFF,0
2017-12-25 11:02:24,55,57,high,OFF,0
